Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,PG,XOM
2015-02-10,27.157577514648438,18.649999618530273,26.805463790893555,73.88529968261719,43.511619567871094,74.66841888427734,36.31245040893555,0.5026870369911194,63.250762939453125,57.20878219604492
2015-02-11,27.794109344482422,18.756999969482422,26.698272705078125,73.90737915039062,43.44462966918945,75.979248046875,36.12491226196289,0.49932780861854553,63.43594741821289,56.95105743408203
2015-02-12,28.14577293395996,18.85849952697754,27.09577178955078,72.47901153564453,44.3377799987793,75.70120239257812,36.73013687133789,0.535079836845398,63.724822998046875,58.06370162963867
2015-02-13,28.283763885498047,19.09149932861328,27.351343154907227,73.34781646728516,44.412227630615234,75.21459197998047,37.3950080871582,0.5353196859359741,63.62856674194336,58.69228744506836
2015-02-17,28.45069122314453,18.771499633789062,27.0461483001709,73.95156860351562,44.73225021362305,75.0755615234375,37.412166595458984,0.5369993448257446,63.32486343383789,58.49113845825195
2015-02-18,28.648775100708008,18.668500900268555,26.92902946472168,73.59813690185547,44.188926696777344,76.17787170410156,37.3692512512207,0.5307605266571045,63.89518356323242,57.20878219604492
2015-02-19,28.58867835998535,18.950000762939453,27.117605209350586,74.14298248291016,44.084716796875,78.86907196044922,37.3434944152832,0.5322003364562988,63.117435455322266,56.22187423706055
2015-02-20,28.82237434387207,19.183000564575195,26.886850357055664,74.33576202392578,44.508975982666016,79.34575653076172,37.65253829956055,0.5360395312309265,62.8655891418457,56.52362060546875
2015-02-23,29.60135269165039,19.006999969482422,26.54939842224121,74.27643585205078,44.17404556274414,78.2930908203125,37.90150451660156,0.5317203998565674,63.250762939453125,55.95159149169922
2015-02-24,29.4166316986084,18.929500579833984,26.730531692504883,74.66200256347656,45.268165588378906,77.90579986572266,37.849998474121094,0.5373810529708862,63.33222579956055,56.209320068359375
2015-02-25,28.664352416992188,19.26849937438965,27.161279678344727,75.04013061523438,45.50632858276367,79.00809478759766,37.764156341552734,0.5332862734794617,63.302635192871094,56.32249069213867
2015-02-26,29.027132034301758,19.239999771118164,27.754793167114258,76.21898651123047,45.83382797241211,79.85221099853516,37.82422637939453,0.5347313284873962,63.087799072265625,55.72531509399414
2015-02-27,28.590911865234375,19.007999420166016,27.92053985595703,76.00398254394531,45.610530853271484,78.42220306396484,37.643959045410156,0.531359076499939,63.05818176269531,55.65616226196289
2015-03-02,28.731121063232422,19.283000946044922,28.53539276123047,76.53038024902344,45.9752311706543,79.19679260253906,37.66971206665039,0.5443661212921143,63.26556396484375,55.341861724853516
2015-03-03,28.791217803955078,19.230499267578125,28.722482681274414,75.8779296875,46.124088287353516,79.04781341552734,37.154624938964844,0.5342496037483215,63.080421447753906,55.077842712402344
2015-03-04,28.60870933532715,19.13599967956543,28.69965362548828,75.3663330078125,46.243186950683594,80.33880615234375,36.965763092041016,0.5402714014053345,62.48042678833008,54.801292419433594
2015-03-05,28.1346435546875,19.39150047302246,28.853492736816406,76.01138305664062,46.14643096923828,80.64665985107422,37.008689880371094,0.550628662109375,62.68781280517578,54.5246696472168
2015-03-06,28.176931381225586,19.004499435424805,28.43018913269043,74.22453308105469,45.320255279541016,79.45498657226562,36.364845275878906,0.5431617498397827,61.22858810424805,53.8269157409668
2015-03-09,28.297122955322266,18.92799949645996,28.4897403717041,74.63235473632812,45.77427673339844,78.8889389038086,36.785491943359375,0.5446071624755859,61.54708480834961,53.53148651123047
2015-03-10,27.711769104003906,18.475500106811523,27.782583236694336,73.7945327758789,44.628055572509766,77.01205444335938,36.0815544128418,0.554000973701477,60.398948669433594,52.96575927734375
2015-03-11,27.20654296875,18.318500518798828,27.576143264770508,72.89738464355469,44.83646011352539,77.03190612792969,36.03861618041992,0.5511106252670288,60.287841796875,52.81488037109375
2015-03-12,27.69841194152832,18.711999893188477,27.848087310791016,74.01693725585938,45.677520751953125,78.3824691772461,35.214500427246094,0.5460523962974548,60.806373596191406,52.94060516357422
2015-03-13,27.50700569152832,18.52899932861328,27.442649841308594,73.5572738647461,45.402130126953125,77.50859832763672,35.52354049682617,0.5467747449874878,60.61379623413086,52.7205810546875
2015-03-16,27.8096981048584,18.667499542236328,27.87141227722168,74.92891693115234,46.03478240966797,77.52843475341797,35.678070068359375,0.553278386592865,61.895240783691406,53.28007507324219
2015-03-17,28.274860382080078,18.59600067138672,27.671424865722656,74.06144714355469,45.85615158081055,78.80948638916016,35.798248291015625,0.56002277135849,61.369300842285156,52.85259246826172
2015-03-18,28.5931339263916,18.756999969482422,28.095718383789062,75.22549438476562,45.960350036621094,80.34873962402344,36.485015869140625,0.5508695840835571,62.03596115112305,54.10352325439453
2015-03-19,28.377243041992188,18.66200065612793,27.972150802612305,75.39602661132812,45.55099105834961,82.17596435546875,36.304744720458984,0.5593001246452332,61.76189041137695,53.06006622314453
2015-03-20,28.021133422851562,18.92449951171875,28.035669326782227,75.92241668701172,45.960350036621094,83.21870422363281,36.81123352050781,0.5653218030929565,62.769317626953125,53.14175796508789
2015-03-23,28.312698364257812,18.75550079345703,28.0565128326416,76.35247039794922,45.50632858276367,83.84432983398438,36.79407501220703,0.5470157861709595,62.858192443847656,53.70121383666992
2015-03-24,28.196964263916016,18.704500198364258,28.660449981689453,75.59619903564453,45.00021743774414,84.71820831298828,36.82841491699219,0.5395487546920776,62.16189956665039,53.12919235229492
2015-03-25,27.460269927978516,18.54800033569336,28.137401580810547,74.39506530761719,44.3675651550293,82.34478759765625,35.59220504760742,0.5067905187606812,61.48781967163086,53.342918395996094
2015-03-26,27.65167808532715,18.36750030517578,27.970661163330078,74.24677276611328,44.31546401977539,82.43416595458984,35.37759780883789,0.5051042437553406,60.85081481933594,53.00346374511719
2015-03-27,27.431333541870117,18.527999877929688,27.668445587158203,74.39506530761719,44.322898864746094,82.72216796875,35.17156219482422,0.5149798393249512,60.96931457519531,52.53831481933594
2015-03-30,28.1257381439209,18.72949981689453,27.84659767150879,75.29218292236328,45.37236404418945,82.62286376953125,35.1629753112793,0.5171478390693665,61.27303695678711,53.8269157409668
2015-03-31,27.69396209716797,18.604999542236328,27.527013778686523,74.58782958984375,45.08952331542969,81.64965057373047,34.90544509887695,0.5041406154632568,60.695255279541016,53.4309196472168
2015-04-01,27.653900146484375,18.51300048828125,27.268468856811523,73.51277923583984,44.917198181152344,81.10345458984375,34.95693588256836,0.5060678720474243,60.97673034667969,53.09147644042969
2015-04-02,27.892044067382812,18.612499237060547,26.862537384033203,73.87610626220703,45.344268798828125,80.99423217773438,34.58781051635742,0.507271945476532,61.05821990966797,52.99089050292969
2015-04-06,28.343856811523438,18.851999282836914,26.99354362487793,73.52017974853516,45.306800842285156,81.86811065673828,35.669471740722656,0.5219652652740479,61.510032653808594,53.51264953613281
2015-04-07,28.045625686645508,18.720500946044922,27.03870391845703,74.21712493896484,45.591514587402344,81.74895477294922,35.652313232421875,0.5265419483184814,61.0285758972168,53.90237808227539
2015-04-08,27.954376220703125,19.059999465942383,27.2362117767334,74.26161193847656,45.741371154785156,81.709228515625,35.5578727722168,0.5303957462310791,61.31004333496094,52.84001922607422
2015-04-09,28.168031692504883,19.177000045776367,27.195518493652344,75.12908172607422,46.05605697631836,81.59998321533203,35.60939025878906,0.5426800847053528,61.39896011352539,53.21089172363281
2015-04-10,28.28821563720703,19.13249969482422,27.221324920654297,75.67033386230469,46.22837448120117,81.47089385986328,35.815425872802734,0.5482199788093567,61.73967361450195,53.782928466796875
2015-04-13,28.232568740844727,19.118000030517578,27.22628402709961,74.55078125,46.50559997558594,82.43416595458984,35.84973907470703,0.5431617498397827,61.798946380615234,53.644630432128906
2015-04-14,28.11016082763672,19.25550079345703,26.78660774230957,74.5285415649414,47.23236846923828,82.94063568115234,35.75532531738281,0.5385851860046387,61.92487335205078,54.45553207397461
2015-04-15,28.216991424560547,19.172500610351562,26.84913444519043,74.58782958984375,48.108985900878906,82.1362533569336,36.27899169921875,0.5450887084007263,61.85818099975586,55.36702346801758
2015-04-16,28.08123016357422,19.302000045776367,26.972204208374023,73.9872817993164,47.80928039550781,81.73902893066406,36.19314193725586,0.5417165756225586,61.85078048706055,55.14700698852539
2015-04-17,27.765188217163086,18.777999877929688,26.437246322631836,73.83158111572266,47.08251953125,80.21963500976562,35.72956848144531,0.5347313284873962,61.13228225708008,54.64412307739258
2015-04-20,28.399492263793945,19.475500106811523,27.02232551574707,74.29869842529297,47.38222122192383,82.51360321044922,36.836997985839844,0.5320818424224854,61.384124755859375,54.838966369628906
2015-04-21,28.24593162536621,19.55900001525879,26.942428588867188,74.36541748046875,46.68540954589844,83.03994750976562,36.60521697998047,0.531359076499939,61.53969955444336,54.61269760131836
2015-04-22,28.62651824951172,19.489999771118164,27.253082275390625,74.46183013916016,47.157440185546875,84.04292297363281,36.905670166015625,0.5373810529708862,61.54708480834961,54.977264404296875
2015-04-23,28.860210418701172,19.499500274658203,27.663976669311523,74.48403930664062,47.05254364013672,81.83833312988281,37.206146240234375,0.5352128148078918,60.44422149658203,55.027557373046875
2015-04-24,28.995983123779297,22.2549991607666,28.467905044555664,74.94371795654297,46.90269088745117,80.96443176269531,41.09501266479492,0.5306365489959717,60.4815673828125,54.669254302978516
2015-04-27,29.523452758789062,21.92799949645996,28.093730926513672,74.57302856445312,46.7078857421875,81.34180450439453,41.23237609863281,0.5347313284873962,60.182891845703125,54.69439697265625
2015-04-28,29.058290481567383,21.465499877929688,28.006887435913086,74.69165802001953,47.022579193115234,80.12033081054688,42.202449798583984,0.5373810529708862,60.04847717285156,55.19099426269531
2015-04-29,28.630970001220703,21.4685001373291,27.85900115966797,74.4321517944336,47.65193557739258,79.91179656982422,42.11659240722656,0.5332862734794617,59.62289047241211,55.235015869140625
2015-04-30,27.854209899902344,21.089000701904297,27.232736587524414,73.54985046386719,47.397193908691406,78.22357940673828,41.75603485107422,0.5347313284873962,59.3690185546875,54.920684814453125
2015-05-01,28.699960708618164,21.14349937438965,27.351343154907227,74.23937225341797,47.65944290161133,78.44205474853516,41.77320861816406,0.5479793548583984,59.951419830322266,55.851043701171875
2015-05-04,28.644325256347656,21.152000427246094,27.434709548950195,74.40249633789062,48.491092681884766,78.2633056640625,41.412635803222656,0.5446071624755859,59.99623107910156,56.01445007324219
2015-05-05,27.99887466430664,21.059499740600586,26.948387145996094,73.77228546142578,48.25133514404297,77.02196502685547,40.86322784423828,0.5306365489959717,59.787147521972656,55.700164794921875
2015-05-06,27.823055267333984,20.954999923706055,26.553369522094727,73.52760314941406,47.89170455932617,77.55824279785156,39.73004150390625,0.5323227643966675,60.0335578918457,55.4361457824707
2015-05-07,27.995141983032227,21.3439998626709,26.898759841918945,73.89089965820312,48.326263427734375,77.88593292236328,40.090606689453125,0.5417165756225586,59.88421630859375,55.06526184082031
2015-05-08,28.522600173950195,21.684499740600586,27.241670608520508,75.23287963867188,49.0680046081543,77.96538543701172,40.992000579833984,0.5017319917678833,60.45167922973633,55.939002990722656
2015-05-11,28.232053756713867,21.642499923706055,27.0843563079834,74.90666198730469,49.03804397583008,77.46886444091797,40.66577911376953,0.49691468477249146,59.93647766113281,55.00101852416992
2015-05-12,28.13148307800293,21.551000595092773,26.7345027923584,74.49146270751953,48.97061538696289,76.92266845703125,40.64860534667969,0.5017319917678833,59.69752502441406,55.15312194824219
2015-05-13,28.162769317626953,21.3435001373291,26.772214889526367,74.55078125,49.090476989746094,77.8958740234375,40.888980865478516,0.5046225786209106,59.5108757019043,54.861568450927734
2015-05-14,28.81984519958496,21.61400032043457,27.25407600402832,75.49982452392578,49.487586975097656,80.80554962158203,41.82472229003906,0.5128121972084045,60.16048812866211,55.121421813964844
2015-05-15,28.779621124267578,21.299999237060547,27.119590759277344,75.8482894897461,49.36021041870117,79.86213684082031,41.46415328979492,0.5130528807640076,60.518917083740234,55.362274169921875
2015-05-18,29.096982955932617,21.261999130249023,27.12852668762207,76.67865753173828,49.76480484008789,80.3189468383789,41.21520233154297,0.5123306512832642,60.287410736083984,55.045372009277344
2015-05-19,29.070158004760742,21.085500717163086,27.25804328918457,77.07904052734375,50.20685958862305,80.0706787109375,41.11152267456055,0.5091363787651062,60.35464859008789,55.13410568237305
2015-05-20,29.067928314208984,21.19300079345703,27.418333053588867,76.81216430664062,49.80976486206055,79.99124908447266,41.11152267456055,0.5091363787651062,60.09328842163086,55.22283172607422
2015-05-21,29.365175247192383,21.581499099731445,27.63172149658203,76.49098205566406,49.93714141845703,79.9217300415039,40.973270416259766,0.5055062770843506,60.0410270690918,55.273529052734375
2015-05-22,29.622196197509766,21.381500244140625,27.518083572387695,75.69189453125,49.80227279663086,79.98130798339844,40.523963928222656,0.5047804117202759,59.69752502441406,54.83621597290039
2015-05-26,28.969585418701172,21.273500442504883,27.154329299926758,75.29605102539062,49.247833251953125,78.77970123291016,40.256107330322266,0.5016347765922546,59.09274673461914,54.09467697143555
2015-05-27,29.510448455810547,21.570999145507812,27.504680633544922,75.5275650024414,49.80227279663086,79.99124908447266,41.13743591308594,0.5284949541091919,59.27940368652344,53.942569732666016
2015-05-28,29.45233726501465,21.328500747680664,27.50120735168457,75.54252624511719,49.599979400634766,79.5940170288086,40.99918746948242,0.5357545614242554,59.23461151123047,53.942569732666016
2015-05-29,29.117095947265625,21.46150016784668,27.0615291595459,74.7882080078125,49.2852783203125,78.64066314697266,40.48939514160156,0.5355125665664673,58.53271484375,53.99958419799805
2015-06-01,29.17520523071289,21.54599952697754,27.25457191467285,74.7135238647461,49.51005935668945,79.73303985595703,40.809085845947266,0.5415619611740112,58.87619400024414,53.95524978637695
2015-06-02,29.045578002929688,21.54949951171875,27.48979377746582,74.6687240600586,49.465110778808594,79.88199615478516,40.541221618652344,0.530914843082428,58.64472198486328,53.961570739746094
2015-06-03,29.08133888244629,21.829500198364258,27.556293487548828,74.7508544921875,49.9745979309082,81.86811065673828,40.48075485229492,0.525107204914093,58.65964889526367,53.841148376464844
2015-06-04,28.911479949951172,21.538999557495117,27.377641677856445,74.10860443115234,49.6973876953125,81.4808349609375,40.057373046875,0.5345445871353149,58.35352325439453,53.37847900390625
2015-06-05,28.75279998779297,21.34749984741211,27.270450592041016,73.63062286376953,50.5140495300293,81.57019805908203,39.86728286743164,0.5386582016944885,57.81591033935547,53.4165153503418
2015-06-08,28.562833786010742,21.174999237060547,26.97022247314453,73.16011810302734,50.11695861816406,80.11041259765625,39.51301956176758,0.526317298412323,58.02496337890625,53.777774810791016
2015-06-09,28.47789192199707,21.27400016784668,26.904714584350586,73.34680938720703,50.33423614501953,80.11041259765625,39.44390106201172,0.5289790034294128,58.91354751586914,53.60666275024414
2015-06-10,28.804203033447266,21.53849983215332,27.42280387878418,73.8471908569336,51.14342498779297,81.5900650024414,40.27338409423828,0.5195417404174805,59.391395568847656,54.00593948364258
2015-06-11,28.7393798828125,21.648500442504883,27.295757293701172,74.11605072021484,51.338218688964844,81.2623519897461,40.12649154663086,0.525107204914093,59.294334411621094,53.92988586425781
2015-06-12,28.422016143798828,21.496000289916992,27.16822624206543,73.45137786865234,51.13591384887695,80.96443176269531,39.72038269042969,0.5108299851417542,58.89114761352539,53.25171661376953
2015-06-15,28.36614990234375,21.183500289916992,26.946399688720703,72.80909729003906,50.941104888916016,80.15011596679688,39.2969970703125,0.5098620057106018,58.33112335205078,53.061580657958984
2015-06-16,28.518123626708984,21.363000869750977,27.039199829101562,73.4588394165039,51.225852966308594,80.4977035522461,39.59941864013672,0.5161540508270264,59.062870025634766,53.67002487182617
2015-06-17,28.45107650756836,21.390499114990234,27.125051498413086,73.73517608642578,51.053497314453125,81.22264099121094,39.72038269042969,0.5222034454345703,59.794639587402344,53.701725006103516
2015-06-18,28.58069610595703,21.969499588012695,27.6004581451416,74.9525146484375,51.533016204833984,82.3348617553711,40.368438720703125,0.530914843082428,60.347190856933594,54.17707443237305
2015-06-19,28.294628143310547,21.746000289916992,27.666955947875977,74.57909393310547,51.0085563659668,81.93763732910156,39.83271026611328,0.5292209386825562,60.13811111450195,54.00593948364258
2015-06-22,28.52036476135254,21.81450080871582,27.774145126342773,74.7508544921875,51.667884826660156,84.15216064453125,39.94505310058594,0.5270431041717529,60.07088088989258,53.980594635009766
2015-06-23,28.390729904174805,22.29949951171875,27.958253860473633,74.51934814453125,52.259796142578125,87.27037811279297,39.668548583984375,0.5134920477867126,59.57809066772461,53.91720962524414
2015-06-24,28.63210678100586,22.04199981689453,27.71906089782715,74.18327331542969,51.71283721923828,88.24359130859375,39.43525314331055,0.5084102749824524,59.3690185546875,53.67002487182617
2015-06-25,28.495777130126953,22.0049991607666,27.688295364379883,74.02643585205078,51.43562316894531,87.36969757080078,39.44390106201172,0.5122819542884827,59.27940368652344,53.194671630859375
2015-06-26,28.328155517578125,21.905000686645508,27.44563102722168,74.41477966308594,51.66041564941406,87.39949035644531,39.106910705566406,0.501876711845398,59.242061614990234,53.15030288696289
2015-06-29,27.831993103027344,21.493000030517578,26.859556198120117,72.95098114013672,50.34921646118164,85.20482635498047,38.33790969848633,0.4868736267089844,58.48044967651367,52.49116134643555
2015-06-30,28.03313636779785,21.704500198364258,26.799510955810547,72.78667449951172,50.768795013427734,85.1750259399414,38.147830963134766,0.4866315722465515,58.42072677612305,52.73200225830078
2015-07-01,28.294628143310547,21.86949920654297,26.96129035949707,73.54100799560547,51.33440399169922,86.30712890625,38.40702819824219,0.4936491549015045,59.525814056396484,52.20595932006836
2015-07-02,28.25887107849121,21.885499954223633,27.161775588989258,73.51859283447266,50.91962432861328,86.68448638916016,38.36383819580078,0.49413326382637024,59.68260192871094,52.693992614746094
2015-07-06,28.16053581237793,21.802000045776367,27.076417922973633,73.33934783935547,50.776344299316406,86.94269561767578,38.35520553588867,0.4880836308002472,59.7722282409668,52.30735778808594
2015-07-07,28.09124755859375,21.836000442504883,27.29526710510254,73.8770751953125,50.376651763916016,86.61497497558594,38.27743148803711,0.4788880944252014,61.01918029785156,52.522865295410156
2015-07-08,27.393938064575195,21.485000610351562,26.881887435913086,73.01820373535156,49.34346008300781,85.05584716796875,38.225589752197266,0.4755003750324249,60.47411346435547,51.952423095703125
2015-07-09,26.835195541381836,21.719499588012695,27.02828025817871,73.48871612548828,49.856285095214844,85.28426361083984,38.46751403808594,0.46969276666641235,60.227699279785156,51.71794128417969
2015-07-10,27.5526180267334,22.175500869750977,27.59698486328125,74.33265686035156,50.565189361572266,87.33989715576172,38.5452880859375,0.477920264005661,60.44422149658203,52.110870361328125
2015-07-13,28.084537506103516,22.778499603271484,28.372127532958984,74.88529968261719,51.349491119384766,89.47498321533203,39.34885025024414,0.4810659885406494,61.16107177734375,52.23762130737305
2015-07-14,28.0733699798584,23.278499603271484,28.989959716796875,74.51934814453125,52.06591796875,89.05789947509766,39.417972564697266,0.4813079237937927,61.25812911987305,52.674957275390625
2015-07-15,28.343795776367188,23.059499740600586,28.979040145874023,74.99732208251953,52.17903518676758,89.13734436035156,39.53895950317383,0.477920264005661,61.34027862548828,52.4531364440918
2015-07-16,28.721508026123047,23.77400016784668,29.86336326599121,75.51264190673828,52.45806121826172,90.21977996826172,40.31658935546875,0.4885677397251129,61.452247619628906,52.54821014404297
2015-07-17,28.969585418701172,24.15049934387207,34.71867370605469,74.74339294433594,52.19413375854492,94.31121063232422,40.28203201293945,0.48566368222236633,61.407470703125,52.358070373535156
2015-07-20,29.517152786254883,24.405000686645508,34.38221740722656,74.95999145507812,52.231834411621094,97.2308120727539,40.541221618652344,0.4767102897167206,61.3701286315918,51.819339752197266
2015-07-21,29.222135543823242,24.399999618530273,34.50678253173828,74.93756103515625,52.111167907714844,97.70748138427734,40.852298736572266,0.4788880944252014,60.95198440551758,51.755958557128906
2015-07-22,27.9862060546875,24.41349983215332,34.49436950683594,74.8180923461914,52.8502197265625,96.36685180664062,39.34885025024414,0.46969276666641235,60.84886169433594,51.83835220336914
2015-07-23,27.972797393798828,24.108999252319336,33.4835090637207,74.83301544189453,52.51841354370117,94.77793884277344,39.84136962890625,0.4755003750324249,60.75101089477539,51.42637634277344
2015-07-24,27.825279235839844,26.47100067138672,32.49299240112305,74.0488510131836,51.96787643432617,96.27747344970703,39.69447708129883,0.46993473172187805,60.44234848022461,50.66584396362305
2015-07-27,27.438640594482422,26.570499420166016,32.66667938232422,73.39909362792969,51.28916549682617,93.51675415039062,39.184688568115234,0.4672728478908539,60.20143127441406,50.23484802246094
2015-07-28,27.574970245361328,26.30150032043457,32.73566436767578,73.95172119140625,51.31932067871094,94.62898254394531,39.17604446411133,0.4774361550807953,60.397178649902344,52.27566909790039
2015-07-29,27.487804412841797,26.450000762939453,32.823490142822266,74.48199462890625,51.99052047729492,96.31719207763672,39.99688720703125,0.483243852853775,60.690765380859375,52.693992614746094
2015-07-30,27.349241256713867,26.83799934387207,32.978816986083984,74.56414794921875,52.06591796875,94.54954528808594,40.506683349609375,0.4844537377357483,58.259212493896484,52.611602783203125
2015-07-31,27.11009979248047,26.8075008392334,32.62847137451172,74.84049224853516,51.68132019042969,93.35786437988281,40.35114288330078,0.48275989294052124,57.73979568481445,50.20314025878906
2015-08-03,26.470897674560547,26.75149917602539,32.98676300048828,74.69857025146484,51.68132019042969,93.4869613647461,40.446205139160156,0.49098750948905945,57.513946533203125,49.47426223754883
2015-08-04,25.621614456176758,26.594999313354492,32.8160514831543,74.5343017578125,51.6285285949707,93.40751647949219,41.07695007324219,0.49292320013046265,57.145076751708984,48.91019058227539
2015-08-05,25.791473388671875,26.850500106811523,33.412052154541016,75.07200622558594,51.83213806152344,95.7710189819336,41.11152267456055,0.4980049133300781,57.03968048095703,48.91019058227539
2015-08-06,25.84758758544922,26.472999572753906,33.2562255859375,73.98910522460938,51.47015380859375,94.46015930175781,40.28203201293945,0.49485906958580017,57.017093658447266,49.49330139160156
2015-08-07,25.935155868530273,26.131000518798828,32.97038650512695,73.8248062133789,51.31932067871094,93.64585876464844,40.385711669921875,0.5560811758041382,56.821372985839844,48.69471740722656
2015-08-10,26.878089904785156,26.200000762939453,32.90835952758789,74.52681732177734,51.95280838012695,93.49689483642578,40.89549255371094,0.5754401087760925,57.498878479003906,49.911598205566406
2015-08-11,25.479400634765625,26.37299919128418,34.25616455078125,73.94426727294922,51.455081939697266,92.9705810546875,40.100582122802734,0.572536289691925,57.37843704223633,49.57255554199219
2015-08-12,25.87229347229004,26.295499801635742,34.31423568725586,73.72025299072266,50.70846176147461,93.53661346435547,40.385711669921875,0.5739883780479431,57.50641632080078,50.4041862487793
2015-08-13,25.852088928222656,26.482999801635742,34.068092346191406,73.5484619140625,50.9422492980957,92.78189849853516,40.37705993652344,0.5691484808921814,57.047210693359375,50.31464767456055
2015-08-14,26.033937454223633,26.576000213623047,34.21001434326172,73.794921875,51.19865036010742,93.7650146484375,40.61037063598633,0.5696325898170471,56.9267692565918,50.12910842895508
2015-08-17,26.303348541259766,26.76099967956543,34.44524002075195,74.58657836914062,51.33440399169922,93.27841186523438,40.88685607910156,0.5660025477409363,56.859012603759766,50.39140319824219
2015-08-18,26.155174255371094,26.750999450683594,34.178260803222656,74.21314239501953,51.439971923828125,94.50981903076172,41.11299133300781,0.5608510375022888,56.557891845703125,49.83483123779297
